mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
4406-16882-0001_7511-102419-0009,4406.0,M,7511.0,F
6147-34606-0002_5390-24512-0033,6147.0,F,5390.0,M
3807-4955-0023_7067-76048-0018,3807.0,M,7067.0,M
2007-149877-0004_6181-216552-0061,2007.0,F,6181.0,M
7264-92316-0021_8312-279790-0014,7264.0,M,8312.0,F
4160-14187-0003_250-142276-0034,4160.0,F,250.0,F
3699-19402-0009_6181-216552-0025,3699.0,M,6181.0,M
2159-179157-0003_289-121665-0015,2159.0,M,289.0,F
6529-62554-0049_5867-48852-0079,6529.0,M,5867.0,F
3879-174923-0069_250-142276-0053,3879.0,F,250.0,F
839-130898-0051_78-368-0031,839.0,M,78.0,M
6181-216552-0011_8797-294123-0011,6181.0,M,8797.0,M
3214-167607-0037_3983-5331-0038,3214.0,M,3983.0,F
5678-43302-0024_831-130739-0018,5678.0,M,831.0,M
4018-107312-0016_5463-39173-0054,4018.0,M,5463.0,M
5867-48852-0022_2764-36617-0025,5867.0,F,2764.0,F
2836-5354-0047_1624-142933-0000,2836.0,F,1624.0,M
3440-171009-0046_374-180299-0030,3440.0,F,374.0,M
4267-72637-0015_7312-92432-0023,4267.0,M,7312.0,M
8051-295385-0012_3240-131231-0018,8051.0,F,3240.0,M
6000-55211-0048_8580-287363-0014,6000.0,F,8580.0,M
3214-167607-0019_839-130898-0087,3214.0,M,839.0,M
4195-186238-0020_458-126305-0020,4195.0,F,458.0,M
4014-186179-0022_1926-147987-0014,4014.0,M,1926.0,F
311-124404-0041_8324-286682-0027,311.0,M,8324.0,F
4397-15666-0000_3982-178459-0025,4397.0,M,3982.0,F
4018-107312-0027_4853-27670-0030,4018.0,M,4853.0,F
3830-12531-0009_831-130746-0054,3830.0,M,831.0,M
3607-135982-0011_1898-145724-0021,3607.0,M,1898.0,F
3607-29116-0021_1578-140049-0037,3607.0,M,1578.0,F
5703-47198-0000_5049-25947-0086,5703.0,M,5049.0,M
5789-57158-0028_7148-59157-0028,5789.0,F,7148.0,F
87-121553-0062_4137-11702-0016,87.0,F,4137.0,F
8226-274371-0021_8425-287387-0006,8226.0,M,8425.0,M
2182-150130-0024_1553-140047-0044,2182.0,F,1553.0,F
5163-39921-0040_1841-159771-0008,5163.0,F,1841.0,F
250-142276-0028_19-227-0045,250.0,F,19.0,F
118-47824-0074_2952-410-0053,118.0,M,2952.0,M
441-130108-0018_5789-57158-0016,441.0,F,5789.0,F
3242-67153-0016_7059-77900-0042,3242.0,M,7059.0,F
5022-29411-0043_426-122822-0018,5022.0,F,426.0,F
6818-68772-0015_4297-13009-0045,6818.0,F,4297.0,F
4297-13009-0061_3983-5331-0015,4297.0,F,3983.0,F
587-54108-0036_911-130578-0002,587.0,F,911.0,M
2817-142371-0068_6476-57446-0058,2817.0,F,6476.0,F
3607-29116-0037_1263-141777-0033,3607.0,M,1263.0,F
7178-34645-0027_311-124404-0053,7178.0,F,311.0,M
1355-39947-0087_163-122947-0015,1355.0,M,163.0,M
4088-158079-0012_5789-70653-0010,4088.0,F,5789.0,F
6081-41997-0000_2893-139322-0043,6081.0,M,2893.0,M
4137-11701-0051_6563-285357-0038,4137.0,F,6563.0,M
1447-130550-0002_1898-145702-0015,1447.0,F,1898.0,F
6078-54013-0037_3983-5371-0002,6078.0,F,3983.0,F
4406-16882-0067_7511-102419-0017,4406.0,M,7511.0,F
3983-5331-0008_3699-19402-0023,3983.0,F,3699.0,M
1235-135884-0021_1970-28415-0037,1235.0,M,1970.0,F
5750-100289-0003_1553-140048-0039,5750.0,M,1553.0,F
3983-5371-0035_4051-11218-0041,3983.0,F,4051.0,F
2007-149877-0027_6476-57446-0064,2007.0,F,6476.0,F
7402-59171-0006_6563-285357-0015,7402.0,M,6563.0,M
19-227-0021_8108-280359-0012,19.0,F,8108.0,M
7511-102419-0024_887-123291-0032,7511.0,F,887.0,F
2182-150130-0008_6078-54013-0060,2182.0,F,6078.0,F
1898-145724-0024_3526-176651-0004,1898.0,F,3526.0,F
839-130898-0048_460-172359-0096,839.0,M,460.0,M
4018-107312-0017_8312-279791-0016,4018.0,M,8312.0,F
2836-5355-0011_2007-149877-0005,2836.0,F,2007.0,F
7447-91187-0003_8312-279790-0051,7447.0,M,8312.0,F
3168-173565-0024_7148-59157-0030,3168.0,M,7148.0,F
1034-121119-0028_6385-34669-0013,1034.0,M,6385.0,F
8975-270782-0080_6454-107462-0014,8975.0,F,6454.0,M
78-369-0030_7302-86814-0009,78.0,M,7302.0,F
1624-168623-0002_7078-271888-0020,1624.0,M,7078.0,F
405-130895-0023_3259-158083-0104,405.0,M,3259.0,F
6880-216547-0051_32-4137-0009,6880.0,M,32.0,F
6078-54007-0031_3112-9555-0088,6078.0,F,3112.0,F
211-122442-0026_5561-41616-0025,211.0,F,5561.0,F
831-130746-0051_426-122822-0017,831.0,M,426.0,F
7067-76047-0000_1447-130551-0006,7067.0,M,1447.0,F
730-359-0018_1355-39947-0054,730.0,F,1355.0,M
4160-14187-0010_374-180298-0049,4160.0,F,374.0,M
5049-25947-0107_3830-12531-0001,5049.0,M,3830.0,M
5808-54425-0015_458-126305-0042,5808.0,M,458.0,M
2764-36616-0035_328-129766-0024,2764.0,F,328.0,F
2817-142371-0057_6415-100596-0000,2817.0,F,6415.0,F
3664-178366-0020_1069-133709-0032,3664.0,M,1069.0,F
2893-139310-0034_4051-11218-0020,2893.0,M,4051.0,F
2836-5355-0025_6272-70191-0005,2836.0,F,6272.0,F
374-180299-0040_125-121124-0076,374.0,M,125.0,F
1355-39947-0017_6181-216552-0060,1355.0,M,6181.0,M
7226-86964-0054_2416-152139-0043,7226.0,M,2416.0,F
5789-57158-0025_1553-140047-0037,5789.0,F,1553.0,F
7800-283493-0021_696-93314-0005,7800.0,F,696.0,F
1069-133699-0034_26-495-0012,1069.0,F,26.0,M
7447-91187-0035_5678-43302-0005,7447.0,M,5678.0,M
198-209-0007_7226-86965-0005,198.0,F,7226.0,M
1088-134315-0013_3699-175950-0019,1088.0,F,3699.0,M
4813-248638-0032_1235-135883-0006,4813.0,M,1235.0,M
83-9960-0044_7517-100437-0006,83.0,F,7517.0,F
289-121652-0013_7178-34645-0032,289.0,F,7178.0,F
7402-90848-0012_248-130644-0031,7402.0,M,248.0,F
4788-94904-0033_6272-70168-0020,4788.0,M,6272.0,F
5703-47198-0026_669-129061-0023,5703.0,M,669.0,F
8747-293952-0022_3436-172171-0022,8747.0,M,3436.0,M
3982-178459-0033_298-126791-0000,3982.0,F,298.0,F
8088-284756-0033_3440-171009-0058,8088.0,M,3440.0,F
78-369-0018_8063-274112-0039,78.0,M,8063.0,M
6454-120342-0032_6147-34606-0010,6454.0,M,6147.0,F
625-132112-0049_6415-100596-0012,625.0,M,6415.0,F
1926-143879-0033_3168-173565-0044,1926.0,F,3168.0,M
1235-135887-0026_4481-17499-0013,1235.0,M,4481.0,F
289-121665-0008_7278-104730-0041,289.0,F,7278.0,M
248-130652-0025_198-126831-0046,248.0,F,198.0,F
2989-138028-0066_311-124404-0048,2989.0,F,311.0,M
6367-65536-0033_4441-76262-0026,6367.0,M,4441.0,M
8465-246942-0003_7517-100429-0015,8465.0,F,7517.0,F
1898-145702-0009_8609-262281-0033,1898.0,F,8609.0,M
40-222-0008_4830-25904-0050,40.0,F,4830.0,M
3982-178459-0012_8312-279790-0036,3982.0,F,8312.0,F
730-358-0002_8838-298545-0016,730.0,F,8838.0,M
8014-112602-0005_3374-298032-0014,8014.0,F,3374.0,M
5322-7679-0021_1334-135589-0095,5322.0,M,1334.0,M
1578-140045-0019_201-122255-0022,1578.0,F,201.0,M
1069-133709-0005_8975-270782-0078,1069.0,F,8975.0,F
3947-13260-0008_1355-39947-0069,3947.0,F,1355.0,M
1040-133433-0072_3112-9555-0058,1040.0,M,3112.0,F
4441-76263-0003_1263-141777-0003,4441.0,M,1263.0,F
458-126305-0017_730-358-0043,458.0,M,730.0,F
1898-145724-0015_3857-182317-0023,1898.0,F,3857.0,M
2182-150130-0039_4297-13009-0038,2182.0,F,4297.0,F
4441-76262-0004_6385-34655-0030,4441.0,M,6385.0,F
7312-92432-0024_229-130880-0008,7312.0,M,229.0,M
4051-11218-0028_1455-134435-0063,4051.0,F,1455.0,M
8312-279790-0047_3857-182317-0020,8312.0,F,3857.0,M
1334-135589-0079_7264-92316-0000,1334.0,M,7264.0,M
696-93314-0000_2007-132570-0028,696.0,F,2007.0,F
254-127705-0001_200-124140-0028,254.0,M,200.0,F
458-126305-0016_625-132112-0046,458.0,M,625.0,M
5789-57195-0017_8838-298546-0008,5789.0,F,8838.0,M
4680-16026-0021_5867-48852-0008,4680.0,F,5867.0,F
2436-2476-0031_5393-19218-0021,2436.0,M,5393.0,F
5678-43302-0040_1737-148989-0005,5678.0,M,1737.0,F
6385-220959-0024_6476-57446-0076,6385.0,F,6476.0,F
5652-19215-0055_32-4137-0026,5652.0,F,32.0,F
2691-156745-0007_8838-298545-0022,2691.0,F,8838.0,M
5778-54535-0034_3723-171115-0016,5778.0,F,3723.0,M
2817-142371-0070_4018-107338-0028,2817.0,F,4018.0,M
7780-274562-0010_1594-135914-0079,7780.0,F,1594.0,M
2182-150130-0018_6000-86686-0024,2182.0,F,6000.0,F
26-495-0033_1183-124566-0000,26.0,M,1183.0,F
6181-216552-0096_1970-10594-0042,6181.0,M,1970.0,F
8468-286673-0027_7635-105661-0009,8468.0,F,7635.0,F
6415-111615-0038_7178-34645-0001,6415.0,F,7178.0,F
307-127539-0030_150-126112-0007,307.0,M,150.0,F
3259-158083-0084_2196-170151-0021,3259.0,F,2196.0,F
2836-5354-0027_2893-139310-0052,2836.0,F,2893.0,M
196-122159-0021_5789-57195-0008,196.0,M,5789.0,F
7264-92316-0009_1737-142396-0005,7264.0,M,1737.0,F
2196-174172-0025_87-121553-0030,2196.0,F,87.0,F
5652-19215-0054_887-123291-0021,5652.0,F,887.0,F
5104-33406-0060_6147-34607-0039,5104.0,M,6147.0,F
229-130880-0079_2514-149482-0054,229.0,M,2514.0,M
2893-139310-0053_4014-186175-0029,2893.0,M,4014.0,M
4340-15220-0016_4406-16883-0053,4340.0,F,4406.0,M
2910-131096-0007_5322-7679-0011,2910.0,F,5322.0,M
4397-15678-0019_2691-156745-0030,4397.0,M,2691.0,F
4051-11218-0018_587-54108-0047,4051.0,F,587.0,F
125-121342-0033_5652-39938-0031,125.0,F,5652.0,F
5867-48852-0100_1447-130550-0003,5867.0,F,1447.0,F
200-126784-0018_4014-186179-0044,200.0,F,4014.0,M
5688-41232-0010_4297-13009-0046,5688.0,F,4297.0,F
4680-16041-0029_7190-90542-0048,4680.0,F,7190.0,M
426-122819-0034_1898-145720-0003,426.0,F,1898.0,F
7517-100429-0012_7178-34644-0063,7517.0,F,7178.0,F
289-121665-0028_6147-34605-0033,289.0,F,6147.0,F
6081-42010-0012_1447-130552-0008,6081.0,M,1447.0,F
2159-179154-0006_6563-285357-0035,2159.0,M,6563.0,M
2092-145706-0034_3947-13262-0009,2092.0,F,3947.0,F
1594-135914-0102_426-122822-0026,1594.0,M,426.0,F
4340-15220-0080_3242-67153-0007,4340.0,F,3242.0,M
911-130578-0011_6880-216547-0080,911.0,M,6880.0,M
8468-294887-0016_6078-54007-0013,8468.0,F,6078.0,F
3214-167607-0038_1841-159771-0009,3214.0,M,1841.0,F
5163-18515-0028_1737-142396-0020,5163.0,F,1737.0,F
1553-140047-0048_1723-141149-0110,1553.0,F,1723.0,M
1841-179183-0025_163-122947-0017,1841.0,F,163.0,M
7780-274562-0020_2910-131096-0040,7780.0,F,2910.0,F
4088-158077-0009_2136-5143-0016,4088.0,F,2136.0,M
6925-80680-0068_426-122819-0027,6925.0,M,426.0,F
7635-105409-0006_103-1241-0002,7635.0,F,103.0,F
7190-90542-0079_4813-248641-0051,7190.0,M,4813.0,M
118-124588-0010_3486-166424-0011,118.0,M,3486.0,M
2952-410-0046_730-360-0022,2952.0,M,730.0,F
7447-91186-0042_311-124404-0056,7447.0,M,311.0,M
1743-142912-0029_3486-166424-0008,1743.0,M,3486.0,M
5463-39174-0033_5022-29411-0022,5463.0,M,5022.0,F
5789-57195-0000_2007-132570-0050,5789.0,F,2007.0,F
4051-11218-0021_1355-39947-0006,4051.0,F,1355.0,M
7190-90542-0057_730-358-0013,7190.0,M,730.0,F
32-21625-0012_3440-171009-0034,32.0,F,3440.0,F
7505-258958-0001_909-131041-0012,7505.0,M,909.0,M
7148-82991-0012_3112-9555-0062,7148.0,F,3112.0,F
2764-36616-0028_587-54108-0034,2764.0,F,587.0,F
1578-6379-0011_7067-76048-0019,1578.0,F,7067.0,M
4195-186237-0027_3857-180923-0002,4195.0,F,3857.0,M
3214-167607-0006_7178-34645-0021,3214.0,M,7178.0,F
426-122821-0033_7178-34644-0062,426.0,F,7178.0,F
7794-295948-0010_6415-100596-0030,7794.0,F,6415.0,F
3486-166424-0035_1594-135914-0122,3486.0,M,1594.0,M
1455-138263-0021_587-41611-0024,1455.0,M,587.0,F
226-131533-0023_5393-19219-0027,226.0,F,5393.0,F
587-54108-0012_6529-62554-0026,587.0,F,6529.0,M
7067-76048-0013_2436-2481-0014,7067.0,M,2436.0,M
6437-66173-0062_2007-149877-0008,6437.0,M,2007.0,F
1624-142933-0031_7780-274562-0038,1624.0,M,7780.0,F
3112-9555-0032_6209-34599-0033,3112.0,F,6209.0,M
3830-12535-0006_5322-7679-0015,3830.0,M,5322.0,M
19-227-0066_8468-294887-0013,19.0,F,8468.0,F
445-123857-0028_8238-283452-0010,445.0,M,8238.0,F
4137-11701-0032_4830-25904-0015,4137.0,F,4830.0,M
5688-41232-0004_2691-156755-0020,5688.0,F,2691.0,F
3436-172171-0043_1081-125237-0091,3436.0,M,1081.0,M
8747-293952-0074_4362-15663-0014,8747.0,M,4362.0,F
1553-140048-0048_83-11691-0020,1553.0,F,83.0,F
7148-82991-0002_1069-133709-0041,7148.0,F,1069.0,F
1040-133433-0054_1898-145724-0008,1040.0,M,1898.0,F
3235-28433-0032_887-123291-0010,3235.0,F,887.0,F
6078-54007-0010_6181-216552-0066,6078.0,F,6181.0,M
40-121026-0023_4830-25898-0003,40.0,F,4830.0,M
6272-70171-0004_254-127705-0026,6272.0,F,254.0,M
307-127535-0025_6181-216552-0000,307.0,M,6181.0,M
4267-287369-0004_2196-174172-0006,4267.0,M,2196.0,F
3440-171006-0017_374-180299-0021,3440.0,F,374.0,M
8051-118101-0006_198-209-0022,8051.0,F,198.0,F
3607-135982-0031_4137-11702-0022,3607.0,M,4137.0,F
374-180298-0006_229-130880-0036,374.0,M,229.0,M
8226-274369-0045_6476-57446-0004,8226.0,M,6476.0,F
7178-34644-0071_6476-57446-0018,7178.0,F,6476.0,F
1069-133709-0049_3440-171006-0026,1069.0,F,3440.0,F
8238-274553-0066_8465-246940-0009,8238.0,F,8465.0,F
6081-41998-0034_2952-410-0028,6081.0,M,2952.0,M
233-134440-0015_839-130898-0055,233.0,M,839.0,M
5561-41615-0036_7264-92310-0018,5561.0,F,7264.0,M
2843-152918-0084_4137-11701-0010,2843.0,M,4137.0,F
2836-5355-0037_5688-41232-0055,2836.0,F,5688.0,F
200-124139-0011_2416-152139-0033,200.0,F,2416.0,F
1553-140048-0016_6880-216547-0101,1553.0,F,6880.0,M
2391-145015-0034_3982-178459-0037,2391.0,F,3982.0,F
1723-141149-0021_3947-13260-0048,1723.0,M,3947.0,F
5652-19215-0013_5789-57158-0008,5652.0,F,5789.0,F
6064-56168-0025_3607-135982-0032,6064.0,F,3607.0,M
3723-171631-0023_7505-258958-0029,3723.0,M,7505.0,M
4340-15220-0078_6437-66173-0044,4340.0,F,6437.0,M
8747-293952-0040_8324-286681-0016,8747.0,M,8324.0,F
6848-252323-0004_4481-17498-0023,6848.0,M,4481.0,F
5778-12761-0019_6147-34605-0025,5778.0,F,6147.0,F
1081-125237-0040_2136-5140-0022,1081.0,M,2136.0,M
26-496-0024_5393-19218-0022,26.0,M,5393.0,F
4195-186237-0000_2518-154825-0033,4195.0,F,2518.0,M
4640-19187-0001_7447-91186-0019,4640.0,F,7447.0,M
8419-293469-0020_7148-82991-0030,8419.0,M,7148.0,F
5652-39938-0020_2416-152137-0035,5652.0,F,2416.0,F
2384-152900-0020_3235-28452-0028,2384.0,M,3235.0,F
7447-91186-0033_3664-178355-0021,7447.0,M,3664.0,M
1334-135589-0063_7635-105409-0001,1334.0,M,7635.0,F
1926-147987-0010_1578-140045-0009,1926.0,F,1578.0,F
5703-47212-0005_7067-76047-0013,5703.0,M,7067.0,M
6272-70171-0027_730-358-0029,6272.0,F,730.0,F
1081-125237-0052_6385-34669-0028,1081.0,M,6385.0,F
60-121082-0037_6531-61334-0090,60.0,M,6531.0,F
5750-100289-0034_2952-408-0018,5750.0,M,2952.0,M
8324-286682-0018_3112-9555-0047,8324.0,F,3112.0,F
2384-152900-0062_5104-33406-0056,2384.0,M,5104.0,M
2989-138028-0060_1235-135883-0020,2989.0,F,1235.0,M
730-360-0013_7635-105409-0021,730.0,F,7635.0,F
8312-279790-0001_4088-158077-0039,8312.0,F,4088.0,F
6563-285357-0004_5678-43303-0010,6563.0,M,5678.0,M
3699-19402-0004_1363-135842-0039,3699.0,M,1363.0,F
8088-284756-0047_6848-252323-0017,8088.0,M,6848.0,M
5561-39621-0035_6848-252322-0027,5561.0,F,6848.0,M
669-129061-0060_5022-29411-0001,669.0,F,5022.0,F
2436-2477-0022_5463-39174-0006,2436.0,M,5463.0,M
2436-2476-0002_6848-76049-0031,2436.0,M,6848.0,M
83-9960-0056_226-122538-0025,83.0,F,226.0,F
8014-112602-0028_6064-56168-0014,8014.0,F,6064.0,F
2514-149482-0052_3214-167606-0003,2514.0,M,3214.0,M
4859-22176-0010_7859-102518-0021,4859.0,M,7859.0,F
3168-173565-0013_328-129766-0059,3168.0,M,328.0,F
87-121553-0028_8226-274371-0043,87.0,F,8226.0,M
7780-274562-0069_211-122425-0057,7780.0,F,211.0,F
3947-13262-0003_226-122538-0013,3947.0,F,226.0,F
2989-138035-0043_5789-57195-0029,2989.0,F,5789.0,F
8098-278252-0021_78-369-0037,8098.0,M,78.0,M
5678-43303-0024_3830-12535-0017,5678.0,M,3830.0,M
7113-86041-0039_4813-248638-0003,7113.0,F,4813.0,M
2416-152139-0051_911-128684-0008,2416.0,F,911.0,M
5778-54535-0039_3807-4923-0033,5778.0,F,3807.0,M
374-180298-0031_909-131044-0014,374.0,M,909.0,M
4214-7146-0061_2182-150130-0012,4214.0,F,2182.0,F
3857-182317-0032_4680-16041-0036,3857.0,M,4680.0,F
5514-19192-0044_78-369-0004,5514.0,F,78.0,M
19-198-0001_8975-270782-0096,19.0,F,8975.0,F
6064-56168-0018_5390-24512-0032,6064.0,F,5390.0,M
5750-35690-0023_1553-140048-0012,5750.0,M,1553.0,F
8975-270782-0081_1081-125237-0044,8975.0,F,1081.0,M
7447-91186-0032_3436-172162-0040,7447.0,M,3436.0,M
5163-39921-0009_7505-258958-0021,5163.0,F,7505.0,M
8095-274346-0037_7505-258958-0022,8095.0,M,7505.0,M
4853-27670-0004_5867-48852-0086,4853.0,F,5867.0,F
1447-130552-0018_3807-4923-0041,1447.0,F,3807.0,M
7800-283492-0040_6531-61334-0014,7800.0,F,6531.0,F
7517-100442-0007_2391-145015-0022,7517.0,F,2391.0,F
103-1240-0000_3214-167607-0010,103.0,F,3214.0,M
1355-39947-0068_78-368-0001,1355.0,M,78.0,M
332-128985-0024_3242-67168-0006,332.0,M,3242.0,M
6367-65536-0059_2182-181173-0033,6367.0,M,2182.0,F
2289-152254-0020_7800-283492-0016,2289.0,M,7800.0,F
2384-152900-0089_8088-284756-0065,2384.0,M,8088.0,M
3214-167607-0015_7278-104730-0003,3214.0,M,7278.0,M
4481-17498-0045_1743-142912-0017,4481.0,F,1743.0,M
250-142276-0019_8468-294887-0026,250.0,F,8468.0,F
8425-287387-0001_26-495-0090,8425.0,M,26.0,M
2436-2476-0008_3112-9555-0006,2436.0,M,3112.0,F
19-198-0009_4853-29413-0023,19.0,F,4853.0,F
1363-135842-0035_6531-61334-0033,1363.0,F,6531.0,F
5339-14134-0052_2182-150130-0011,5339.0,F,2182.0,F
8108-274318-0034_8324-286682-0028,8108.0,M,8324.0,F
8465-246940-0006_6367-65536-0018,8465.0,F,6367.0,M
2159-179157-0001_6529-62556-0006,2159.0,M,6529.0,M
2952-410-0000_4441-76250-0003,2952.0,M,4441.0,M
118-124588-0008_3807-4923-0032,118.0,M,3807.0,M
307-127539-0025_6078-54013-0018,307.0,M,6078.0,F
39-121916-0012_6064-300880-0031,39.0,F,6064.0,F
1069-133709-0012_7059-88364-0032,1069.0,F,7059.0,F
2893-139310-0033_1116-137572-0044,2893.0,M,1116.0,F
254-12312-0005_3440-171009-0037,254.0,M,3440.0,F
7635-105409-0016_1553-140048-0021,7635.0,F,1553.0,F
78-368-0038_1455-134435-0037,78.0,M,1455.0,M
1263-141777-0020_7794-295947-0011,1263.0,F,7794.0,F
1455-134435-0068_7067-76047-0033,1455.0,M,7067.0,M
7780-274562-0014_8088-284756-0041,7780.0,F,8088.0,M
3607-29116-0029_2691-156755-0029,3607.0,M,2691.0,F
6818-76332-0042_40-222-0012,6818.0,F,40.0,F
4680-16042-0001_163-122947-0055,4680.0,F,163.0,M
125-121342-0018_8465-246940-0012,125.0,F,8465.0,F
8975-270782-0062_5163-18515-0015,8975.0,F,5163.0,F
8975-270782-0091_6019-3185-0049,8975.0,F,6019.0,M
441-130108-0026_5778-54535-0006,441.0,F,5778.0,F
3235-11599-0018_426-122819-0018,3235.0,F,426.0,F
87-121553-0101_4640-19187-0008,87.0,F,4640.0,F
1553-140047-0039_8123-275193-0025,1553.0,F,8123.0,F
1235-135887-0028_198-126831-0043,1235.0,M,198.0,F
4680-16042-0028_229-130880-0013,4680.0,F,229.0,M
2989-138035-0023_5049-25947-0088,2989.0,F,5049.0,M
909-131045-0018_7178-34644-0016,909.0,M,7178.0,F
27-124992-0060_4160-11549-0029,27.0,M,4160.0,F
250-142276-0024_5393-19219-0046,250.0,F,5393.0,F
7178-34644-0067_4088-158077-0023,7178.0,F,4088.0,F
1926-147987-0024_4160-11549-0013,1926.0,F,4160.0,F
6529-62556-0011_2952-407-0021,6529.0,M,2952.0,M
8838-298545-0041_1455-134435-0047,8838.0,M,1455.0,M
412-126975-0016_322-124146-0019,412.0,M,322.0,F
3982-178459-0056_4018-107338-0008,3982.0,F,4018.0,M
6064-300880-0019_8063-274112-0031,6064.0,F,8063.0,M
5022-29411-0008_3168-173565-0056,5022.0,F,3168.0,M
5703-47198-0011_7367-86737-0062,5703.0,M,7367.0,M
8797-294123-0078_26-495-0080,8797.0,M,26.0,M
4051-10927-0010_2002-139469-0041,4051.0,F,2002.0,M
3830-12531-0020_460-172359-0081,3830.0,M,460.0,M
625-132118-0039_200-124139-0030,625.0,M,200.0,F
5049-25947-0091_5463-39174-0034,5049.0,M,5463.0,M
6209-34600-0027_3807-4955-0032,6209.0,M,3807.0,M
2910-131096-0086_8425-292520-0004,2910.0,F,8425.0,M
1088-134318-0017_2893-139310-0032,1088.0,F,2893.0,M
7447-91187-0068_2836-5355-0051,7447.0,M,2836.0,F
3807-4923-0005_2911-7601-0025,3807.0,M,2911.0,M
2514-149482-0025_7113-86041-0095,2514.0,M,7113.0,F
5678-43303-0028_1970-10594-0012,5678.0,M,1970.0,F
460-172359-0013_1624-142933-0008,460.0,M,1624.0,M
196-122152-0026_1455-138263-0050,196.0,M,1455.0,M
3486-166424-0004_5322-7679-0036,3486.0,M,5322.0,M
5463-39174-0037_6880-216547-0002,5463.0,M,6880.0,M
6848-76049-0008_6437-66173-0040,6848.0,M,6437.0,M
7264-92314-0003_460-172359-0095,7264.0,M,460.0,M
1334-135589-0016_2289-152257-0001,1334.0,M,2289.0,M
669-129061-0009_1334-135589-0041,669.0,F,1334.0,M
7067-76048-0004_103-1241-0042,7067.0,M,103.0,F
3807-4955-0001_3440-171009-0039,3807.0,M,3440.0,F
3947-13260-0003_1578-140045-0001,3947.0,F,1578.0,F
405-130894-0074_40-222-0018,405.0,M,40.0,F
4362-15663-0043_1334-135589-0026,4362.0,F,1334.0,M
3879-174923-0071_1334-135589-0037,3879.0,F,1334.0,M
3486-166424-0064_1447-130552-0022,3486.0,M,1447.0,F
8609-283227-0013_446-123501-0040,8609.0,M,446.0,M
1926-147987-0008_3235-28452-0001,1926.0,F,3235.0,F
8465-246942-0000_6925-80680-0079,8465.0,F,6925.0,M
8014-112602-0014_4859-29340-0021,8014.0,F,4859.0,M
6531-61334-0089_4813-248641-0047,6531.0,F,4813.0,M
4137-11701-0034_426-122821-0041,4137.0,F,426.0,F
7635-105409-0020_8095-274346-0017,7635.0,F,8095.0,M
196-122150-0015_1081-125237-0104,196.0,M,1081.0,M
5703-47212-0032_201-127786-0057,5703.0,M,201.0,M
3259-158083-0011_6147-34605-0002,3259.0,F,6147.0,F
1624-168623-0036_7059-88364-0020,1624.0,M,7059.0,F
5703-47212-0007_2952-410-0009,5703.0,M,2952.0,M
6078-54013-0077_5022-29405-0009,6078.0,F,5022.0,F
1088-134315-0054_3240-131231-0005,1088.0,F,3240.0,M
2196-170151-0032_89-219-0050,2196.0,F,89.0,F
4340-15220-0005_3699-47246-0002,4340.0,F,3699.0,M
2989-138035-0040_5514-19193-0002,2989.0,F,5514.0,F
7800-283478-0022_5750-35690-0022,7800.0,F,5750.0,M
412-126975-0039_2196-174172-0016,412.0,M,2196.0,F
7190-90543-0009_8238-283452-0031,7190.0,M,8238.0,F
26-495-0079_403-128339-0003,26.0,M,403.0,F
4267-287369-0022_8324-286681-0012,4267.0,M,8324.0,F
1334-135589-0009_4051-10927-0024,1334.0,M,4051.0,F
8324-286682-0000_8014-112602-0000,8324.0,F,8014.0,F
4088-158077-0058_887-123290-0008,4088.0,F,887.0,F
6836-61803-0033_5750-100289-0030,6836.0,M,5750.0,M
7794-295947-0009_89-219-0053,7794.0,F,89.0,F
40-121026-0017_4397-15666-0019,40.0,F,4397.0,M
1040-133433-0052_4018-103416-0011,1040.0,M,4018.0,M
3723-171115-0029_460-172359-0057,3723.0,M,460.0,M
1743-142912-0020_3526-176653-0032,1743.0,M,3526.0,F
7078-271888-0019_83-11691-0005,7078.0,F,83.0,F
3857-182315-0004_3982-182255-0030,3857.0,M,3982.0,F
2289-152254-0028_7148-7763-0011,2289.0,M,7148.0,F
6415-116629-0025_2989-138028-0051,6415.0,F,2989.0,F
5390-30096-0009_322-124147-0021,5390.0,M,322.0,F
3879-174923-0072_5393-19219-0014,3879.0,F,5393.0,F
7447-91187-0023_226-131532-0003,7447.0,M,226.0,F
8630-305212-0002_4014-186176-0027,8630.0,M,4014.0,M
8063-274112-0030_5022-29405-0007,8063.0,M,5022.0,F
5322-7679-0009_8580-287364-0017,5322.0,M,8580.0,M
3664-178366-0012_6476-57446-0073,3664.0,M,6476.0,F
6531-61334-0091_3240-131231-0015,6531.0,F,3240.0,M
89-219-0028_6818-68772-0041,89.0,F,6818.0,F
1624-142933-0022_2691-156750-0001,1624.0,M,2691.0,F
426-122821-0017_2764-36616-0026,426.0,F,2764.0,F
4267-78186-0031_226-131533-0017,4267.0,M,226.0,F
7059-77900-0025_5322-7678-0017,7059.0,F,5322.0,M
3607-135982-0001_229-130880-0045,3607.0,M,229.0,M
6848-252323-0022_196-122150-0032,6848.0,M,196.0,M
1246-124548-0000_7794-295955-0022,1246.0,F,7794.0,F
1034-121119-0073_1263-139804-0007,1034.0,M,1263.0,F
6437-66173-0057_1355-39947-0040,6437.0,M,1355.0,M
5192-19397-0010_7402-59171-0000,5192.0,M,7402.0,M
1447-130552-0009_1624-168623-0003,1447.0,F,1624.0,M
