mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
2384-152900-0009_163-122947-0007_8238-274553-0068_403-128339-0043_307-127539-0029,2384.0,M,163.0,M,8238.0,F,403.0,F,307.0,M
3240-131232-0007_587-54108-0027_441-128988-0019_302-123523-0001_5750-35690-0002,3240.0,M,587.0,F,441.0,F,302.0,F,5750.0,M
5678-43303-0009_1963-142393-0001_7635-105409-0007_3879-173592-0037_2391-145015-0081,5678.0,M,1963.0,F,7635.0,F,3879.0,F,2391.0,F
4297-13009-0022_4267-287369-0008_163-122947-0039_7447-91187-0026_374-180298-0057,4297.0,F,4267.0,M,163.0,M,7447.0,M,374.0,M
1363-135842-0005_322-124147-0069_6367-74004-0006_27-124992-0023_5789-57195-0018,1363.0,F,322.0,F,6367.0,M,27.0,M,5789.0,F
5104-33406-0050_4362-15663-0015_4481-17498-0024_2182-181183-0030_1624-142933-0021,5104.0,M,4362.0,F,4481.0,F,2182.0,F,1624.0,M
5393-19219-0049_5678-43303-0005_39-121914-0014_4859-29340-0041_302-123516-0023,5393.0,F,5678.0,M,39.0,F,4859.0,M,302.0,F
1116-132851-0017_8226-274369-0035_412-126975-0015_8797-294123-0006_1235-135884-0029,1116.0,F,8226.0,M,412.0,M,8797.0,M,1235.0,M
5049-25947-0005_2159-179157-0028_4859-22176-0014_1363-139304-0004_4397-15678-0030,5049.0,M,2159.0,M,4859.0,M,1363.0,F,4397.0,M
2836-5355-0000_8095-274348-0013_60-121082-0032_1898-145720-0011_1926-147979-0042,2836.0,F,8095.0,M,60.0,M,1898.0,F,1926.0,F
4214-7146-0022_5703-47198-0046_5652-39938-0053_6385-34655-0027_5789-57158-0003,4214.0,F,5703.0,M,5652.0,F,6385.0,F,5789.0,F
5688-15787-0004_6081-42010-0024_6064-56168-0017_1737-148989-0004_1235-135884-0005,5688.0,F,6081.0,M,6064.0,F,1737.0,F,1235.0,M
6925-80680-0036_332-128985-0057_4853-29413-0025_3436-172162-0032_5678-43302-0028,6925.0,M,332.0,M,4853.0,F,3436.0,M,5678.0,M
4195-186237-0004_200-126784-0002_1116-137572-0041_125-121342-0011_3830-12535-0010,4195.0,F,200.0,F,1116.0,F,125.0,F,3830.0,M
1334-135589-0017_7148-59157-0002_7078-271888-0065_7264-92310-0014_3112-9555-0065,1334.0,M,7148.0,F,7078.0,F,7264.0,M,3112.0,F
7059-77900-0015_5703-47212-0021_4297-13006-0010_125-121124-0029_1069-133699-0034,7059.0,F,5703.0,M,4297.0,F,125.0,F,1069.0,F
118-47824-0081_6437-66172-0042_3168-173565-0051_6818-76332-0021_328-129766-0092,118.0,M,6437.0,M,3168.0,M,6818.0,F,328.0,F
1235-135883-0007_8770-295462-0024_2092-145706-0050_229-130880-0090_4160-11549-0037,1235.0,M,8770.0,M,2092.0,F,229.0,M,4160.0,F
7190-90542-0018_5652-19215-0019_3235-28433-0041_4406-16883-0060_1624-142933-0013,7190.0,M,5652.0,F,3235.0,F,4406.0,M,1624.0,M
5104-33407-0027_7264-92310-0023_3259-158083-0075_3240-131231-0006_481-123720-0049,5104.0,M,7264.0,M,3259.0,F,3240.0,M,481.0,M
229-130880-0091_1743-142914-0003_307-127535-0044_1098-133695-0088_8770-295465-0040,229.0,M,1743.0,M,307.0,M,1098.0,F,8770.0,M
6147-34607-0023_2159-179157-0012_27-123349-0027_26-495-0049_1624-168623-0048,6147.0,F,2159.0,M,27.0,M,26.0,M,1624.0,M
412-126975-0088_2518-154825-0046_445-123860-0026_1447-130551-0005_1455-134435-0010,412.0,M,2518.0,M,445.0,M,1447.0,F,1455.0,M
250-142286-0001_1970-26100-0010_7059-77897-0017_211-122425-0041_8238-274553-0010,250.0,F,1970.0,F,7059.0,F,211.0,F,8238.0,F
2436-2481-0020_3857-182315-0014_5514-19193-0027_3699-175950-0010_4014-186183-0024,2436.0,M,3857.0,M,5514.0,F,3699.0,M,4014.0,M
6019-3185-0050_5104-33406-0059_8630-305212-0005_2289-152257-0025_8609-262281-0028,6019.0,M,5104.0,M,8630.0,M,2289.0,M,8609.0,M
3699-47246-0028_1594-135914-0089_7226-86964-0036_302-123504-0015_5750-100289-0064,3699.0,M,1594.0,M,7226.0,M,302.0,F,5750.0,M
8747-293952-0043_426-122821-0029_8014-112602-0014_4018-107338-0025_1116-132847-0031,8747.0,M,426.0,F,8014.0,F,4018.0,M,1116.0,F
426-122822-0022_3259-158083-0011_3699-47246-0011_3374-298026-0019_8051-119902-0006,426.0,F,3259.0,F,3699.0,M,3374.0,M,8051.0,F
3168-173565-0005_1970-28415-0003_696-93314-0016_730-358-0018_7078-271888-0026,3168.0,M,1970.0,F,696.0,F,730.0,F,7078.0,F
248-130644-0004_211-122425-0027_3857-180923-0020_6925-80680-0059_1183-133256-0023,248.0,F,211.0,F,3857.0,M,6925.0,M,1183.0,F
3879-174923-0058_8975-270782-0029_8838-298546-0044_887-123290-0029_103-1240-0036,3879.0,F,8975.0,F,8838.0,M,887.0,F,103.0,F
3214-167607-0022_298-126791-0007_458-126290-0010_103-1240-0029_3723-171631-0060,3214.0,M,298.0,F,458.0,M,103.0,F,3723.0,M
254-127705-0019_7367-86737-0114_3807-4955-0035_8095-274346-0034_730-360-0044,254.0,M,7367.0,M,3807.0,M,8095.0,M,730.0,F
6563-63821-0019_3857-182315-0028_3983-5371-0014_150-126107-0040_1235-135883-0042,6563.0,M,3857.0,M,3983.0,F,150.0,F,1235.0,M
2182-150130-0005_1841-150351-0020_6836-61803-0007_1743-142913-0005_1116-137572-0029,2182.0,F,1841.0,F,6836.0,M,1743.0,M,1116.0,F
198-126831-0013_1502-122619-0012_3607-135982-0030_2764-36619-0018_4481-17498-0045,198.0,F,1502.0,F,3607.0,M,2764.0,F,4481.0,F
6531-61334-0110_4853-27670-0030_248-130644-0021_8468-286673-0040_4014-186179-0042,6531.0,F,4853.0,F,248.0,F,8468.0,F,4014.0,M
3982-178459-0012_5808-48608-0035_5104-33406-0001_6476-96661-0028_4441-76262-0033,3982.0,F,5808.0,M,5104.0,M,6476.0,F,4441.0,M
7178-34644-0040_2817-142371-0069_441-128982-0022_1963-142776-0033_3242-67153-0029,7178.0,F,2817.0,F,441.0,F,1963.0,F,3242.0,M
6367-65536-0034_445-123857-0003_3857-182315-0020_289-121665-0042_6064-56168-0027,6367.0,M,445.0,M,3857.0,M,289.0,F,6064.0,F
2007-149877-0060_4297-13009-0007_3982-182255-0005_2159-179157-0024_3436-172171-0015,2007.0,F,4297.0,F,3982.0,F,2159.0,M,3436.0,M
3807-4955-0033_3947-13260-0018_2836-5354-0043_4397-15668-0024_3214-167606-0012,3807.0,M,3947.0,F,2836.0,F,4397.0,M,3214.0,M
7800-283492-0016_4297-13009-0021_7635-105409-0026_7511-102420-0022_226-122538-0027,7800.0,F,4297.0,F,7635.0,F,7511.0,F,226.0,F
8630-305212-0025_4051-10927-0021_1963-142393-0013_26-495-0036_6000-86686-0014,8630.0,M,4051.0,F,1963.0,F,26.0,M,6000.0,F
7059-77900-0004_6147-34607-0039_4441-76263-0011_1553-140048-0047_696-93314-0049,7059.0,F,6147.0,F,4441.0,M,1553.0,F,696.0,F
7278-91083-0037_200-124140-0007_1447-17506-0000_2518-154826-0030_5652-39938-0018,7278.0,M,200.0,F,1447.0,F,2518.0,M,5652.0,F
911-128684-0060_1246-135815-0005_8226-274371-0005_669-129061-0042_83-9960-0025,911.0,M,1246.0,F,8226.0,M,669.0,F,83.0,F
118-121721-0005_8226-274371-0053_6181-216552-0011_302-123516-0009_229-130880-0054,118.0,M,8226.0,M,6181.0,M,302.0,F,229.0,M
7226-86965-0017_4160-14187-0023_8324-286683-0013_6367-74004-0004_332-128985-0020,7226.0,M,4160.0,F,8324.0,F,6367.0,M,332.0,M
4853-27671-0034_4160-11550-0010_1743-142912-0032_2989-138035-0060_1447-17506-0021,4853.0,F,4160.0,F,1743.0,M,2989.0,F,1447.0,F
5022-29411-0043_7226-86964-0041_8226-274371-0007_2289-152258-0007_460-172359-0003,5022.0,F,7226.0,M,8226.0,M,2289.0,M,460.0,M
1723-141149-0092_7367-86737-0100_3526-176651-0022_7794-295947-0021_2391-145015-0014,1723.0,M,7367.0,M,3526.0,F,7794.0,F,2391.0,F
5514-19192-0023_8629-261139-0061_3879-173592-0010_6880-216547-0113_19-227-0065,5514.0,F,8629.0,M,3879.0,F,6880.0,M,19.0,F
8630-305213-0002_8051-119902-0019_7402-59171-0047_2007-132570-0040_4680-16026-0040,8630.0,M,8051.0,F,7402.0,M,2007.0,F,4680.0,F
198-129977-0031_5104-33406-0054_1723-141149-0106_8014-112602-0039_446-123501-0024,198.0,F,5104.0,M,1723.0,M,8014.0,F,446.0,M
3723-171631-0057_4014-186179-0014_4441-76263-0024_1992-141719-0045_2002-139469-0008,3723.0,M,4014.0,M,4441.0,M,1992.0,F,2002.0,M
2836-5354-0033_1455-138263-0027_7367-86737-0108_7226-86965-0015_7148-59157-0009,2836.0,F,1455.0,M,7367.0,M,7226.0,M,7148.0,F
5049-25947-0058_200-126784-0007_446-123502-0028_2289-152257-0001_730-360-0021,5049.0,M,200.0,F,446.0,M,2289.0,M,730.0,F
730-360-0016_2691-156750-0014_839-130898-0096_2136-5140-0006_4088-158077-0046,730.0,F,2691.0,F,839.0,M,2136.0,M,4088.0,F
4406-16882-0000_2289-152258-0026_201-127786-0010_1040-133433-0080_6000-55211-0008,4406.0,M,2289.0,M,201.0,M,1040.0,M,6000.0,F
4406-16882-0040_322-124146-0012_7780-274562-0077_8098-278252-0028_5163-18515-0045,4406.0,M,322.0,F,7780.0,F,8098.0,M,5163.0,F
6367-74004-0010_1963-142776-0003_3526-175658-0014_1334-135589-0001_5808-54425-0026,6367.0,M,1963.0,F,3526.0,F,1334.0,M,5808.0,M
4018-107338-0010_2289-152254-0003_7794-295947-0041_2002-139469-0064_1116-132847-0004,4018.0,M,2289.0,M,7794.0,F,2002.0,M,1116.0,F
1355-39947-0021_7505-83618-0009_4088-158079-0015_3664-11714-0010_8770-295465-0015,1355.0,M,7505.0,M,4088.0,F,3664.0,M,8770.0,M
1235-135887-0016_8465-246943-0008_5867-48852-0106_4195-186238-0007_6000-55211-0050,1235.0,M,8465.0,F,5867.0,F,4195.0,F,6000.0,F
5456-62043-0036_7635-105661-0024_328-129766-0018_4481-17499-0047_322-124147-0064,5456.0,M,7635.0,F,328.0,F,4481.0,F,322.0,F
2691-156745-0005_4859-22176-0004_289-121652-0023_3235-28452-0031_78-369-0033,2691.0,F,4859.0,M,289.0,F,3235.0,F,78.0,M
298-126791-0035_1553-140048-0014_4397-15666-0004_8238-274553-0066_2159-179154-0029,298.0,F,1553.0,F,4397.0,M,8238.0,F,2159.0,M
1926-143879-0022_4195-186238-0000_1069-133709-0009_5463-39173-0058_458-126305-0014,1926.0,F,4195.0,F,1069.0,F,5463.0,M,458.0,M
1246-124548-0005_8580-287363-0033_4018-107312-0032_8324-286682-0019_8609-262281-0015,1246.0,F,8580.0,M,4018.0,M,8324.0,F,8609.0,M
7367-86737-0053_1116-137572-0011_1594-135914-0107_2007-132570-0028_587-41611-0023,7367.0,M,1116.0,F,1594.0,M,2007.0,F,587.0,F
481-123719-0037_412-126975-0067_328-129766-0030_8108-274318-0003_4441-76263-0003,481.0,M,412.0,M,328.0,F,8108.0,M,4441.0,M
8468-295198-0005_587-41619-0006_4051-11218-0040_1553-140047-0023_4297-13009-0038,8468.0,F,587.0,F,4051.0,F,1553.0,F,4297.0,F
3699-47246-0023_254-12312-0020_3235-28452-0019_3374-298025-0013_1737-148989-0017,3699.0,M,254.0,M,3235.0,F,3374.0,M,1737.0,F
7517-100437-0030_5192-19397-0042_6563-63821-0036_211-122442-0031_4898-20016-0003,7517.0,F,5192.0,M,6563.0,M,211.0,F,4898.0,M
8108-280359-0022_5703-47198-0019_446-123501-0032_5393-19219-0024_403-126855-0004,8108.0,M,5703.0,M,446.0,M,5393.0,F,403.0,F
7367-86737-0028_839-130898-0010_4481-17499-0028_374-180299-0037_7302-86814-0045,7367.0,M,839.0,M,4481.0,F,374.0,M,7302.0,F
6836-76549-0020_2893-139322-0030_1246-124550-0026_911-128684-0039_3830-12529-0000,6836.0,M,2893.0,M,1246.0,F,911.0,M,3830.0,M
125-121124-0061_1455-134435-0044_4441-76263-0002_3983-5331-0050_5322-7679-0008,125.0,F,1455.0,M,4441.0,M,3983.0,F,5322.0,M
4441-76250-0014_322-124147-0007_83-9960-0031_2007-149877-0039_481-123720-0067,4441.0,M,322.0,F,83.0,F,2007.0,F,481.0,M
3607-29116-0017_3857-182315-0012_2416-152139-0026_3699-47246-0000_3374-298026-0030,3607.0,M,3857.0,M,2416.0,F,3699.0,M,3374.0,M
4830-25904-0018_8419-293473-0003_3259-158083-0058_7078-271888-0011_2196-170379-0006,4830.0,M,8419.0,M,3259.0,F,7078.0,F,2196.0,F
909-131044-0027_4195-186237-0026_1263-141777-0037_118-47824-0069_1898-145724-0030,909.0,M,4195.0,F,1263.0,F,118.0,M,1898.0,F
8108-274318-0013_2843-152918-0066_6818-68772-0047_8014-112586-0002_3723-171115-0041,8108.0,M,2843.0,M,6818.0,F,8014.0,F,3723.0,M
6880-216547-0075_1183-128659-0000_4640-19188-0031_6848-76049-0007_196-122150-0034,6880.0,M,1183.0,F,4640.0,F,6848.0,M,196.0,M
118-121721-0003_1040-133433-0032_1355-39947-0016_3857-182317-0025_8629-261139-0004,118.0,M,1040.0,M,1355.0,M,3857.0,M,8629.0,M
4195-186237-0011_6818-76332-0003_6529-62554-0018_2817-142380-0027_198-129977-0005,4195.0,F,6818.0,F,6529.0,M,2817.0,F,198.0,F
60-121082-0015_8051-295385-0037_2836-5354-0040_2007-149877-0003_7402-59171-0018,60.0,M,8051.0,F,2836.0,F,2007.0,F,7402.0,M
4813-248641-0043_103-1241-0029_1502-122615-0013_3723-171115-0028_4195-17507-0039,4813.0,M,103.0,F,1502.0,F,3723.0,M,4195.0,F
4137-11702-0012_6367-65536-0074_3436-172171-0027_8609-262281-0034_2817-142371-0025,4137.0,F,6367.0,M,3436.0,M,8609.0,M,2817.0,F
4859-29340-0036_2416-152137-0024_1553-140048-0000_3607-29116-0028_3240-131232-0000,4859.0,M,2416.0,F,1553.0,F,3607.0,M,3240.0,M
587-54108-0001_78-368-0040_6531-61334-0132_5022-29405-0037_8123-275216-0019,587.0,F,78.0,M,6531.0,F,5022.0,F,8123.0,F
7148-82991-0026_6437-66173-0030_3526-176653-0018_4397-15678-0013_1455-134435-0042,7148.0,F,6437.0,M,3526.0,F,4397.0,M,1455.0,M
2007-132570-0004_2514-149482-0028_3723-171631-0006_3857-182317-0007_2196-170379-0022,2007.0,F,2514.0,M,3723.0,M,3857.0,M,2196.0,F
6000-55211-0048_1246-124550-0000_150-126112-0008_5561-41616-0037_2416-152139-0039,6000.0,F,1246.0,F,150.0,F,5561.0,F,2416.0,F
7517-100437-0011_8238-274553-0048_7148-7763-0034_5390-30102-0013_8123-275209-0029,7517.0,F,8238.0,F,7148.0,F,5390.0,M,8123.0,F
8629-261140-0003_233-134440-0008_8419-293469-0018_6000-55211-0016_2952-407-0026,8629.0,M,233.0,M,8419.0,M,6000.0,F,2952.0,M
7859-102519-0043_2092-145706-0079_60-121082-0010_481-123720-0017_8770-295465-0020,7859.0,F,2092.0,F,60.0,M,481.0,M,8770.0,M
2691-156755-0005_3374-298032-0034_3242-67168-0015_5778-12761-0008_8098-278252-0024,2691.0,F,3374.0,M,3242.0,M,5778.0,F,8098.0,M
3947-13262-0010_196-122159-0013_1926-147979-0014_696-93314-0013_7226-86964-0048,3947.0,F,196.0,M,1926.0,F,696.0,F,7226.0,M
7859-102519-0041_5678-43302-0002_8088-284756-0108_4481-17499-0036_5390-30102-0003,7859.0,F,5678.0,M,8088.0,M,4481.0,F,5390.0,M
2893-139310-0009_3214-167606-0005_7190-90543-0026_625-132112-0055_32-21634-0016,2893.0,M,3214.0,M,7190.0,M,625.0,M,32.0,F
2196-170379-0032_4137-11701-0040_6272-70191-0031_1246-124548-0004_2289-152258-0034,2196.0,F,4137.0,F,6272.0,F,1246.0,F,2289.0,M
3983-5371-0042_4813-248641-0027_3112-9555-0005_1737-142397-0028_2843-152918-0081,3983.0,F,4813.0,M,3112.0,F,1737.0,F,2843.0,M
1898-145715-0023_8838-298546-0038_7226-86964-0004_7190-90542-0039_4680-16042-0032,1898.0,F,8838.0,M,7226.0,M,7190.0,M,4680.0,F
6563-285357-0003_6415-100596-0014_7278-91083-0005_5652-19215-0017_6019-3185-0063,6563.0,M,6415.0,F,7278.0,M,5652.0,F,6019.0,M
587-41611-0022_3857-180923-0004_4481-17498-0034_6563-285357-0022_2289-152258-0031,587.0,F,3857.0,M,4481.0,F,6563.0,M,2289.0,M
4051-11218-0017_2989-138035-0004_1034-121119-0089_3168-173565-0003_8063-274115-0019,4051.0,F,2989.0,F,1034.0,M,3168.0,M,8063.0,M
3242-8112-0039_3440-171009-0057_8063-274117-0023_2416-152139-0067_426-122822-0008,3242.0,M,3440.0,F,8063.0,M,2416.0,F,426.0,F
6181-216552-0084_7148-82991-0017_446-123501-0020_2002-139469-0051_39-121915-0010,6181.0,M,7148.0,F,446.0,M,2002.0,M,39.0,F
7402-59171-0000_125-121342-0013_2514-149482-0078_8088-284756-0039_226-131533-0033,7402.0,M,125.0,F,2514.0,M,8088.0,M,226.0,F
7264-92316-0024_3947-13260-0009_5789-70653-0025_4680-16026-0007_8051-118101-0004,7264.0,M,3947.0,F,5789.0,F,4680.0,F,8051.0,F
1081-125237-0091_3699-175950-0024_8098-278278-0027_83-9960-0042_289-121652-0012,1081.0,M,3699.0,M,8098.0,M,83.0,F,289.0,F
374-180298-0031_7078-271888-0107_5688-15787-0034_2002-139469-0024_8095-274346-0052,374.0,M,7078.0,F,5688.0,F,2002.0,M,8095.0,M
4680-16041-0041_4160-11550-0019_5652-39938-0042_6880-216547-0081_460-172359-0040,4680.0,F,4160.0,F,5652.0,F,6880.0,M,460.0,M
7178-34645-0037_1081-125237-0035_2159-179157-0019_1363-139304-0014_5022-29411-0040,7178.0,F,1081.0,M,2159.0,M,1363.0,F,5022.0,F
4813-248641-0038_8324-286683-0032_2843-152918-0009_8123-275193-0005_1926-143879-0000,4813.0,M,8324.0,F,2843.0,M,8123.0,F,1926.0,F
8609-262281-0038_587-54108-0051_6272-70191-0011_163-121908-0012_911-128684-0004,8609.0,M,587.0,F,6272.0,F,163.0,M,911.0,M
6836-61803-0016_19-198-0037_311-124404-0020_426-122821-0020_6415-116629-0034,6836.0,M,19.0,F,311.0,M,426.0,F,6415.0,F
6081-41998-0000_3168-173565-0012_7226-86965-0019_7078-271888-0057_87-121553-0087,6081.0,M,3168.0,M,7226.0,M,7078.0,F,87.0,F
60-121082-0060_7367-86737-0118_5867-48852-0063_1334-135589-0022_1963-147036-0006,60.0,M,7367.0,M,5867.0,F,1334.0,M,1963.0,F
83-9960-0014_3440-171009-0044_5750-100289-0026_1235-135884-0035_198-209-0006,83.0,F,3440.0,F,5750.0,M,1235.0,M,198.0,F
2910-131096-0058_7517-100437-0029_2843-152918-0077_89-219-0040_2989-138028-0049,2910.0,F,7517.0,F,2843.0,M,89.0,F,2989.0,F
6000-55211-0055_1594-135914-0035_6019-3185-0102_1081-125237-0020_1502-122615-0007,6000.0,F,1594.0,M,6019.0,M,1081.0,M,1502.0,F
200-126784-0022_3259-158083-0118_3374-298025-0029_7178-34644-0013_8238-283452-0018,200.0,F,3259.0,F,3374.0,M,7178.0,F,8238.0,F
5463-39174-0010_3436-172171-0026_5750-35690-0013_248-130652-0025_2514-149482-0102,5463.0,M,3436.0,M,5750.0,M,248.0,F,2514.0,M
730-360-0017_5390-30096-0022_2691-156745-0037_118-121721-0011_1502-122619-0092,730.0,F,5390.0,M,2691.0,F,118.0,M,1502.0,F
7067-76047-0003_3830-12535-0030_118-47824-0028_7302-86814-0007_3214-167602-0006,7067.0,M,3830.0,M,118.0,M,7302.0,F,3214.0,M
4898-28461-0061_445-123860-0010_4362-15663-0079_2289-152257-0020_328-129766-0047,4898.0,M,445.0,M,4362.0,F,2289.0,M,328.0,F
6531-61334-0072_5339-14134-0053_3374-298026-0035_426-122819-0005_7226-86964-0045,6531.0,F,5339.0,F,3374.0,M,426.0,F,7226.0,M
460-172359-0094_8324-286682-0042_211-122442-0022_374-180298-0021_7278-104730-0017,460.0,M,8324.0,F,211.0,F,374.0,M,7278.0,M
6925-80680-0020_1183-128659-0012_6272-70191-0012_1455-138263-0056_2952-410-0007,6925.0,M,1183.0,F,6272.0,F,1455.0,M,2952.0,M
39-121914-0012_3607-135982-0018_19-227-0050_2159-179157-0031_3857-182315-0004,39.0,F,3607.0,M,19.0,F,2159.0,M,3857.0,M
4137-11701-0027_5456-62043-0038_696-92939-0015_1926-147987-0025_1363-135842-0040,4137.0,F,5456.0,M,696.0,F,1926.0,F,1363.0,F
5750-100289-0049_5104-33406-0013_8630-305213-0006_4014-186176-0020_4137-11701-0036,5750.0,M,5104.0,M,8630.0,M,4014.0,M,4137.0,F
5678-43301-0001_5456-62014-0004_7059-77897-0018_6836-61803-0014_8108-274318-0002,5678.0,M,5456.0,M,7059.0,F,6836.0,M,8108.0,M
7078-271888-0059_5456-62043-0035_5104-33406-0024_3242-67153-0011_6019-3185-0029,7078.0,F,5456.0,M,5104.0,M,3242.0,M,6019.0,M
405-130895-0010_2989-138035-0027_3486-166424-0042_1447-130552-0018_7780-274562-0003,405.0,M,2989.0,F,3486.0,M,1447.0,F,7780.0,F
3982-178459-0054_150-126112-0000_1034-121119-0079_5456-58161-0028_5192-19397-0029,3982.0,F,150.0,F,1034.0,M,5456.0,M,5192.0,M
8629-261140-0025_587-54108-0009_2416-152139-0044_6385-220959-0021_4018-103416-0017,8629.0,M,587.0,F,2416.0,F,6385.0,F,4018.0,M
3235-28433-0048_2911-7601-0038_7505-83618-0010_4830-25904-0034_2952-410-0010,3235.0,F,2911.0,M,7505.0,M,4830.0,M,2952.0,M
125-121342-0044_5678-43303-0032_8098-275181-0011_332-128985-0075_4137-11702-0015,125.0,F,5678.0,M,8098.0,M,332.0,M,4137.0,F
441-128988-0009_2391-145015-0011_412-126975-0038_1355-39947-0038_322-124147-0038,441.0,F,2391.0,F,412.0,M,1355.0,M,322.0,F
254-127705-0004_2289-152254-0024_8312-279791-0053_446-123502-0030_3374-298025-0030,254.0,M,2289.0,M,8312.0,F,446.0,M,3374.0,M
6000-86686-0004_5750-35690-0011_8088-284756-0113_3699-175950-0007_441-130108-0015,6000.0,F,5750.0,M,8088.0,M,3699.0,M,441.0,F
7148-59157-0021_5022-29405-0011_1502-122619-0055_8630-305213-0001_27-123349-0017,7148.0,F,5022.0,F,1502.0,F,8630.0,M,27.0,M
6385-34655-0010_7226-86965-0006_3259-158083-0107_3486-166424-0033_3168-173564-0010,6385.0,F,7226.0,M,3259.0,F,3486.0,M,3168.0,M
7794-295947-0003_2136-5147-0033_302-123516-0022_1334-135589-0104_6529-62556-0015,7794.0,F,2136.0,M,302.0,F,1334.0,M,6529.0,M
8629-261140-0032_5339-14134-0073_3857-182315-0017_8975-270782-0026_125-121124-0056,8629.0,M,5339.0,F,3857.0,M,8975.0,F,125.0,F
4088-158079-0009_2514-149482-0031_4640-19189-0024_3214-167606-0021_4406-16883-0014,4088.0,F,2514.0,M,4640.0,F,3214.0,M,4406.0,M
8838-298546-0015_7178-34644-0036_4340-15220-0031_2514-149482-0091_6529-62554-0019,8838.0,M,7178.0,F,4340.0,F,2514.0,M,6529.0,M
7302-86814-0043_196-122159-0023_2893-139322-0023_4362-15663-0052_669-129061-0064,7302.0,F,196.0,M,2893.0,M,4362.0,F,669.0,F
1069-133699-0013_6064-56168-0016_3112-9555-0019_7511-102420-0024_7226-86964-0024,1069.0,F,6064.0,F,3112.0,F,7511.0,F,7226.0,M
1926-143879-0005_7278-91083-0000_2911-15045-0005_200-124139-0020_7113-86041-0028,1926.0,F,7278.0,M,2911.0,M,200.0,F,7113.0,F
7511-102419-0011_5163-18515-0025_831-130746-0022_7178-34644-0024_8095-274345-0006,7511.0,F,5163.0,F,831.0,M,7178.0,F,8095.0,M
1502-122615-0018_446-123502-0023_289-121652-0033_3526-176653-0039_6019-3185-0107,1502.0,F,446.0,M,289.0,F,3526.0,F,6019.0,M
5104-33406-0058_1723-141149-0056_2764-36619-0016_2092-145706-0073_5192-19396-0017,5104.0,M,1723.0,M,2764.0,F,2092.0,F,5192.0,M
8063-274115-0010_909-131045-0016_3983-5371-0013_5022-29411-0059_587-54108-0016,8063.0,M,909.0,M,3983.0,F,5022.0,F,587.0,F
1235-135887-0012_7190-90542-0081_412-126975-0078_4680-16026-0000_6064-56168-0010,1235.0,M,7190.0,M,412.0,M,4680.0,F,6064.0,F
211-122442-0013_1069-133699-0032_4088-158077-0025_1992-141719-0031_27-124992-0047,211.0,F,1069.0,F,4088.0,F,1992.0,F,27.0,M
6147-34606-0032_7517-100437-0031_8051-295385-0028_83-11691-0019_5322-7678-0010,6147.0,F,7517.0,F,8051.0,F,83.0,F,5322.0,M
3830-12531-0018_6848-252323-0008_5750-35690-0023_4640-19189-0010_8095-274346-0054,3830.0,M,6848.0,M,5750.0,M,4640.0,F,8095.0,M
2817-142371-0075_6385-34655-0007_7794-295948-0022_4481-17498-0046_118-47824-0012,2817.0,F,6385.0,F,7794.0,F,4481.0,F,118.0,M
2416-152139-0004_8468-294887-0017_7190-90542-0024_87-121553-0085_163-122947-0017,2416.0,F,8468.0,F,7190.0,M,87.0,F,163.0,M
374-180299-0032_2384-152900-0056_3240-131232-0015_1963-147036-0034_1334-135589-0006,374.0,M,2384.0,M,3240.0,M,1963.0,F,1334.0,M
7067-76047-0027_7517-100429-0030_2989-138035-0054_1455-138263-0038_150-126107-0026,7067.0,M,7517.0,F,2989.0,F,1455.0,M,150.0,F
7367-86737-0014_2952-410-0016_118-47824-0039_1737-142397-0041_5750-100289-0055,7367.0,M,2952.0,M,118.0,M,1737.0,F,5750.0,M
1183-128659-0006_7278-91083-0013_5393-19218-0011_3807-4923-0006_5561-39621-0004,1183.0,F,7278.0,M,5393.0,F,3807.0,M,5561.0,F
6818-76332-0002_4051-10927-0000_5049-25947-0124_5393-19218-0022_839-130898-0035,6818.0,F,4051.0,F,5049.0,M,5393.0,F,839.0,M
460-172359-0030_5463-39173-0027_3112-9555-0047_1737-142397-0010_1363-135842-0035,460.0,M,5463.0,M,3112.0,F,1737.0,F,1363.0,F
4088-158077-0055_8425-287387-0027_250-142276-0028_163-122947-0037_7059-77897-0016,4088.0,F,8425.0,M,250.0,F,163.0,M,7059.0,F
4397-15678-0035_5703-47212-0028_5688-41232-0039_909-131044-0024_3807-4955-0007,4397.0,M,5703.0,M,5688.0,F,909.0,M,3807.0,M
3723-171115-0045_2002-139469-0077_3440-171009-0037_3879-173592-0032_8465-246942-0012,3723.0,M,2002.0,M,3440.0,F,3879.0,F,8465.0,F
887-123291-0041_3112-9554-0006_1578-140049-0020_2289-152258-0014_6880-216547-0021,887.0,F,3112.0,F,1578.0,F,2289.0,M,6880.0,M
8108-280359-0028_4853-29413-0014_6529-62554-0049_6064-300880-0032_3240-131231-0041,8108.0,M,4853.0,F,6529.0,M,6064.0,F,3240.0,M
3436-172171-0055_1963-142776-0023_3607-29116-0040_8238-274553-0072_3879-174923-0049,3436.0,M,1963.0,F,3607.0,M,8238.0,F,3879.0,F
1334-135589-0083_8226-274371-0022_3168-173565-0027_8324-286681-0020_2007-149877-0043,1334.0,M,8226.0,M,3168.0,M,8324.0,F,2007.0,F
