mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
3830-12531-0028_4014-186183-0026_6848-76049-0022,3830.0,M,4014.0,M,6848.0,M
5678-43302-0007_911-128684-0080_426-122819-0010,5678.0,M,911.0,M,426.0,F
839-130898-0058_6415-100596-0034_3857-182315-0008,839.0,M,6415.0,F,3857.0,M
4137-11702-0024_7402-90848-0016_3374-298032-0022,4137.0,F,7402.0,M,3374.0,M
1502-122615-0024_3830-12530-0008_1743-142914-0012,1502.0,F,3830.0,M,1743.0,M
7635-105661-0031_2289-152254-0024_2691-156755-0002,7635.0,F,2289.0,M,2691.0,F
4859-29340-0012_4297-13009-0057_8014-112602-0041,4859.0,M,4297.0,F,8014.0,F
445-123857-0004_1334-135589-0040_8465-246943-0023,445.0,M,1334.0,M,8465.0,F
7505-258964-0033_8095-274345-0020_5104-33406-0050,7505.0,M,8095.0,M,5104.0,M
7800-283478-0004_5750-35690-0001_1898-145720-0002,7800.0,F,5750.0,M,1898.0,F
8063-274112-0028_4813-248641-0000_446-123501-0008,8063.0,M,4813.0,M,446.0,M
26-496-0025_5514-19193-0010_307-127535-0005,26.0,M,5514.0,F,307.0,M
1183-133256-0025_3664-178355-0010_460-172359-0032,1183.0,F,3664.0,M,460.0,M
460-172359-0076_4267-287369-0034_405-130895-0021,460.0,M,4267.0,M,405.0,M
7511-102419-0028_3982-178459-0027_8425-292520-0015,7511.0,F,3982.0,F,8425.0,M
8630-305213-0016_298-126791-0035_5514-19192-0002,8630.0,M,298.0,F,5514.0,F
7402-90848-0015_5808-48608-0045_8226-274371-0035,7402.0,M,5808.0,M,8226.0,M
1334-135589-0046_103-1240-0030_2952-410-0037,1334.0,M,103.0,F,2952.0,M
7226-86964-0056_8108-274318-0030_5322-7678-0021,7226.0,M,8108.0,M,5322.0,M
6272-70191-0010_7078-271888-0000_4788-91208-0020,6272.0,F,7078.0,F,4788.0,M
1081-125237-0114_831-130739-0022_5456-58161-0016,1081.0,M,831.0,M,5456.0,M
4830-25898-0046_7517-100442-0018_2436-2481-0023,4830.0,M,7517.0,F,2436.0,M
1081-128618-0005_7402-59171-0003_8226-274371-0041,1081.0,M,7402.0,M,8226.0,M
6529-62554-0044_8465-246942-0023_1116-132851-0018,6529.0,M,8465.0,F,1116.0,F
6064-56168-0026_2196-170151-0001_3723-171631-0005,6064.0,F,2196.0,F,3723.0,M
39-121916-0002_1235-135883-0002_4788-94904-0010,39.0,F,1235.0,M,4788.0,M
6437-66173-0022_2384-152900-0004_4397-15668-0000,6437.0,M,2384.0,M,4397.0,M
4788-94904-0023_7505-258958-0022_587-41619-0009,4788.0,M,7505.0,M,587.0,F
4853-29413-0008_2136-5140-0036_8629-261139-0037,4853.0,F,2136.0,M,8629.0,M
39-121914-0002_3259-158083-0085_198-209-0015,39.0,F,3259.0,F,198.0,F
8465-246942-0010_1970-28415-0021_3214-167602-0014,8465.0,F,1970.0,F,3214.0,M
6064-56168-0018_2911-7601-0007_3374-298025-0000,6064.0,F,2911.0,M,3374.0,M
1553-140047-0028_1970-26100-0012_5678-43302-0015,1553.0,F,1970.0,F,5678.0,M
254-145458-0021_669-129074-0009_32-21634-0006,254.0,M,669.0,F,32.0,F
7367-86737-0025_2952-407-0000_83-9960-0001,7367.0,M,2952.0,M,83.0,F
1737-146161-0000_6064-300880-0036_3830-12531-0027,1737.0,F,6064.0,F,3830.0,M
302-123504-0036_5390-24512-0036_3807-4955-0038,302.0,F,5390.0,M,3807.0,M
4830-25904-0026_481-123720-0065_5703-47212-0039,4830.0,M,481.0,M,5703.0,M
7859-102519-0032_3214-167607-0016_8098-278252-0033,7859.0,F,3214.0,M,8098.0,M
5561-41616-0013_289-121665-0023_4441-76262-0012,5561.0,F,289.0,F,4441.0,M
8797-294123-0016_2952-410-0049_1069-133699-0008,8797.0,M,2952.0,M,1069.0,F
1926-147979-0015_909-131045-0017_8770-295462-0020,1926.0,F,909.0,M,8770.0,M
6019-3185-0059_3664-178355-0020_83-3054-0011,6019.0,M,3664.0,M,83.0,F
200-124140-0010_839-130898-0090_4481-17499-0000,200.0,F,839.0,M,4481.0,F
1355-39947-0043_8063-274116-0032_2910-131096-0027,1355.0,M,8063.0,M,2910.0,F
6880-216547-0106_40-222-0003_3112-9555-0061,6880.0,M,40.0,F,3112.0,F
4051-11218-0044_4014-186176-0033_1081-125237-0052,4051.0,F,4014.0,M,1081.0,M
7067-76048-0049_27-123349-0043_3242-67168-0009,7067.0,M,27.0,M,3242.0,M
3526-176651-0018_4397-15666-0007_2952-407-0013,3526.0,F,4397.0,M,2952.0,M
7635-105409-0011_3240-131232-0002_8419-286676-0003,7635.0,F,3240.0,M,8419.0,M
83-11691-0038_125-121342-0048_198-129977-0026,83.0,F,125.0,F,198.0,F
5703-47198-0046_5678-43302-0010_1355-39947-0071,5703.0,M,5678.0,M,1355.0,M
2182-150130-0000_2136-5147-0017_1624-168623-0049,2182.0,F,2136.0,M,1624.0,M
8312-279791-0014_2952-410-0004_3983-5331-0011,8312.0,F,2952.0,M,3983.0,F
1334-135589-0013_4853-27671-0024_7078-271888-0107,1334.0,M,4853.0,F,7078.0,F
7859-102521-0009_5049-25947-0090_198-126831-0018,7859.0,F,5049.0,M,198.0,F
7302-86815-0074_4481-17498-0030_1963-142393-0044,7302.0,F,4481.0,F,1963.0,F
87-121553-0057_2007-132570-0036_1034-121119-0053,87.0,F,2007.0,F,1034.0,M
3242-67168-0022_8324-286682-0028_5463-39173-0032,3242.0,M,8324.0,F,5463.0,M
27-124992-0022_1363-139304-0030_1578-6379-0012,27.0,M,1363.0,F,1578.0,F
3879-174923-0012_7447-91186-0043_6437-66173-0049,3879.0,F,7447.0,M,6437.0,M
2911-15084-0006_1235-135887-0014_2836-5355-0039,2911.0,M,1235.0,M,2836.0,F
4160-11549-0017_730-360-0029_8312-279790-0042,4160.0,F,730.0,F,8312.0,F
4853-27670-0024_4018-107312-0023_4898-20016-0018,4853.0,F,4018.0,M,4898.0,M
8747-293952-0080_103-1240-0032_1447-130551-0031,8747.0,M,103.0,F,1447.0,F
3607-29116-0016_4680-16042-0021_6454-93938-0026,3607.0,M,4680.0,F,6454.0,M
233-134440-0041_7367-86737-0022_7067-76048-0010,233.0,M,7367.0,M,7067.0,M
8051-119902-0004_831-130746-0036_1992-141719-0035,8051.0,F,831.0,M,1992.0,F
4830-25904-0022_4088-158077-0096_8108-274318-0045,4830.0,M,4088.0,F,8108.0,M
6818-76332-0049_201-127786-0059_412-126975-0000,6818.0,F,201.0,M,412.0,M
1116-132847-0016_254-27760-0027_5104-33406-0026,1116.0,F,254.0,M,5104.0,M
2817-142380-0005_8975-270782-0064_8014-280382-0002,2817.0,F,8975.0,F,8014.0,F
163-121908-0008_8747-293952-0005_8098-278278-0033,163.0,M,8747.0,M,8098.0,M
1455-134435-0065_445-123860-0024_839-130898-0094,1455.0,M,445.0,M,839.0,M
6848-252322-0003_103-1240-0036_3664-178355-0027,6848.0,M,103.0,F,3664.0,M
254-127705-0008_198-129977-0013_6385-34655-0014,254.0,M,198.0,F,6385.0,F
32-4137-0014_6209-34600-0033_226-131532-0025,32.0,F,6209.0,M,226.0,F
2764-36616-0033_7859-102518-0006_6367-65536-0038,2764.0,F,7859.0,F,6367.0,M
3807-4955-0033_1841-150351-0026_6529-62554-0019,3807.0,M,1841.0,F,6529.0,M
307-127540-0032_125-121124-0070_1088-134315-0042,307.0,M,125.0,F,1088.0,F
1841-159771-0031_481-123720-0010_3240-131232-0027,1841.0,F,481.0,M,3240.0,M
587-41619-0016_2289-152253-0028_5322-7680-0026,587.0,F,2289.0,M,5322.0,M
5456-62043-0034_4340-15220-0077_7780-274562-0065,5456.0,M,4340.0,F,7780.0,F
5750-100289-0060_289-121652-0008_7078-271888-0004,5750.0,M,289.0,F,7078.0,F
7800-283493-0015_1553-140048-0013_3982-182255-0019,7800.0,F,1553.0,F,3982.0,F
5463-39173-0014_4160-11550-0006_1246-135815-0001,5463.0,M,4160.0,F,1246.0,F
5678-43303-0010_7264-92316-0021_6563-63821-0017,5678.0,M,7264.0,M,6563.0,M
8465-246943-0000_1455-134435-0050_6000-55211-0001,8465.0,F,1455.0,M,6000.0,F
8770-295462-0013_405-130895-0015_5867-48852-0094,8770.0,M,405.0,M,5867.0,F
2416-152137-0019_1246-135815-0008_27-124992-0070,2416.0,F,1246.0,F,27.0,M
1363-135842-0018_89-219-0007_8226-274369-0018,1363.0,F,89.0,F,8226.0,M
26-495-0087_4088-158077-0035_1723-141149-0028,26.0,M,4088.0,F,1723.0,M
7264-92314-0019_8630-305212-0041_6531-61334-0003,7264.0,M,8630.0,M,6531.0,F
8088-284756-0055_458-126305-0002_4813-248638-0043,8088.0,M,458.0,M,4813.0,M
2843-152918-0035_5750-35690-0003_2518-154825-0004,2843.0,M,5750.0,M,2518.0,M
322-124147-0072_7505-258958-0009_226-131532-0023,322.0,F,7505.0,M,226.0,F
8419-286676-0020_4788-94904-0003_7367-86737-0118,8419.0,M,4788.0,M,7367.0,M
4481-17499-0013_6848-76049-0006_3664-178366-0011,4481.0,F,6848.0,M,3664.0,M
2391-145015-0064_211-122425-0055_4853-27671-0020,2391.0,F,211.0,F,4853.0,F
5789-70653-0018_3112-9555-0050_6367-74004-0015,5789.0,F,3112.0,F,6367.0,M
4137-11701-0025_1081-125237-0008_4267-287369-0007,4137.0,F,1081.0,M,4267.0,M
911-128684-0007_2764-36617-0023_4297-13006-0008,911.0,M,2764.0,F,4297.0,F
6209-34601-0011_3168-173565-0025_1624-168623-0038,6209.0,M,3168.0,M,1624.0,M
7226-86965-0001_4898-28461-0003_8975-270782-0041,7226.0,M,4898.0,M,8975.0,F
1578-140049-0002_211-122425-0023_8629-261139-0002,1578.0,F,211.0,F,8629.0,M
5867-48852-0099_6531-61334-0029_1183-133255-0007,5867.0,F,6531.0,F,1183.0,F
2436-2476-0039_1363-135842-0011_6272-70191-0029,2436.0,M,1363.0,F,6272.0,F
3374-298026-0013_6563-63821-0028_32-21631-0014,3374.0,M,6563.0,M,32.0,F
229-130880-0092_8629-261140-0032_1455-134435-0048,229.0,M,8629.0,M,1455.0,M
3526-176653-0021_4406-16883-0048_4137-11702-0028,3526.0,F,4406.0,M,4137.0,F
3242-8112-0011_3699-47246-0013_118-47824-0062,3242.0,M,3699.0,M,118.0,M
1034-121119-0056_446-123502-0031_3214-167607-0037,1034.0,M,446.0,M,3214.0,M
254-127705-0028_1183-128659-0001_6272-70191-0027,254.0,M,1183.0,F,6272.0,F
5339-14133-0024_6880-216547-0032_5703-47212-0018,5339.0,F,6880.0,M,5703.0,M
8063-274117-0023_8226-274369-0005_839-130898-0087,8063.0,M,8226.0,M,839.0,M
2836-5354-0026_2436-2481-0026_4137-11702-0058,2836.0,F,2436.0,M,4137.0,F
8465-246942-0009_1116-132847-0007_27-124992-0031,8465.0,F,1116.0,F,27.0,M
322-124147-0062_8465-246947-0012_6385-220959-0025,322.0,F,8465.0,F,6385.0,F
89-218-0048_40-222-0002_5463-39173-0012,89.0,F,40.0,F,5463.0,M
40-222-0036_1455-138263-0020_403-128339-0047,40.0,F,1455.0,M,403.0,F
289-121665-0036_83-9960-0039_8419-286667-0014,289.0,F,83.0,F,8419.0,M
2817-142371-0042_87-121553-0033_5808-54425-0052,2817.0,F,87.0,F,5808.0,M
5678-43303-0025_7800-283493-0022_5049-25947-0073,5678.0,M,7800.0,F,5049.0,M
6836-61804-0009_4340-15220-0035_3983-5371-0002,6836.0,M,4340.0,F,3983.0,F
6437-66173-0007_403-128339-0016_2843-152918-0044,6437.0,M,403.0,F,2843.0,M
1992-141719-0041_4362-15663-0076_6181-216552-0104,1992.0,F,4362.0,F,6181.0,M
5688-41232-0053_8051-295385-0001_458-126290-0015,5688.0,F,8051.0,F,458.0,M
5808-48608-0050_8419-293469-0024_1898-145702-0005,5808.0,M,8419.0,M,1898.0,F
3440-171009-0073_7226-86964-0025_3112-9555-0064,3440.0,F,7226.0,M,3112.0,F
5652-19215-0003_6181-216552-0027_6385-34655-0003,5652.0,F,6181.0,M,6385.0,F
587-54108-0006_2764-36616-0001_289-121652-0036,587.0,F,2764.0,F,289.0,F
2764-36619-0011_4051-11218-0040_6064-56168-0032,2764.0,F,4051.0,F,6064.0,F
7517-100429-0001_1970-10594-0034_4441-76263-0008,7517.0,F,1970.0,F,4441.0,M
2836-5355-0010_32-4137-0047_6064-56168-0004,2836.0,F,32.0,F,6064.0,F
1088-134315-0017_4051-11218-0053_2893-139310-0037,1088.0,F,4051.0,F,2893.0,M
2391-145015-0001_1723-141149-0082_2196-170151-0007,2391.0,F,1723.0,M,2196.0,F
6181-216552-0064_233-134440-0001_441-130108-0030,6181.0,M,233.0,M,441.0,F
3374-298026-0008_6181-216552-0090_3947-13260-0006,3374.0,M,6181.0,M,3947.0,F
8108-274318-0018_669-129061-0037_229-130880-0031,8108.0,M,669.0,F,229.0,M
8324-286683-0015_1841-159771-0028_405-130895-0014,8324.0,F,1841.0,F,405.0,M
5561-41616-0018_2289-152258-0034_8838-298545-0047,5561.0,F,2289.0,M,8838.0,M
6078-54007-0044_328-129766-0025_298-126791-0034,6078.0,F,328.0,F,298.0,F
26-495-0089_1235-135883-0008_6272-70191-0031,26.0,M,1235.0,M,6272.0,F
3664-178366-0025_3699-19401-0021_332-128985-0061,3664.0,M,3699.0,M,332.0,M
3526-176653-0000_2196-170151-0009_3857-180923-0008,3526.0,F,2196.0,F,3857.0,M
2416-152137-0007_8425-246962-0021_3982-178459-0018,2416.0,F,8425.0,M,3982.0,F
5322-7680-0006_412-126975-0052_4481-17498-0023,5322.0,M,412.0,M,4481.0,F
3723-171631-0038_6476-96661-0022_1098-133695-0012,3723.0,M,6476.0,F,1098.0,F
1263-139804-0019_7367-86737-0083_1578-6379-0022,1263.0,F,7367.0,M,1578.0,F
2893-139310-0024_7190-90543-0036_6531-61334-0039,2893.0,M,7190.0,M,6531.0,F
298-126790-0024_3699-47246-0012_4160-14187-0020,298.0,F,3699.0,M,4160.0,F
1578-140045-0019_481-123719-0023_5104-33407-0043,1578.0,F,481.0,M,5104.0,M
2764-36619-0010_7367-86737-0077_5049-25947-0126,2764.0,F,7367.0,M,5049.0,M
2289-152253-0004_2007-149877-0009_5789-57195-0015,2289.0,M,2007.0,F,5789.0,F
6476-57446-0080_669-129061-0084_6078-54013-0051,6476.0,F,669.0,F,6078.0,F
1926-143879-0046_1034-121119-0027_3983-5371-0000,1926.0,F,1034.0,M,3983.0,F
7800-283493-0013_8238-274553-0007_6209-34600-0013,7800.0,F,8238.0,F,6209.0,M
587-41619-0017_3242-8112-0019_3240-131231-0052,587.0,F,3242.0,M,3240.0,M
7226-86965-0028_4406-16883-0047_6000-55211-0045,7226.0,M,4406.0,M,6000.0,F
4406-16883-0039_5339-14134-0067_7190-90542-0019,4406.0,M,5339.0,F,7190.0,M
8324-286683-0007_3240-131231-0072_5561-41615-0026,8324.0,F,3240.0,M,5561.0,F
7226-86965-0033_3240-131231-0002_2391-145015-0030,7226.0,M,3240.0,M,2391.0,F
89-218-0036_831-130746-0050_1263-141777-0032,89.0,F,831.0,M,1263.0,F
1594-135914-0110_4788-91208-0007_328-129766-0074,1594.0,M,4788.0,M,328.0,F
7067-76048-0001_5778-54535-0014_1363-135842-0050,7067.0,M,5778.0,F,1363.0,F
1246-124550-0017_6367-65536-0058_3214-167602-0008,1246.0,F,6367.0,M,3214.0,M
5104-33406-0041_6000-86686-0007_4014-186179-0004,5104.0,M,6000.0,F,4014.0,M
2764-36619-0000_669-129061-0043_83-9960-0045,2764.0,F,669.0,F,83.0,F
1841-150351-0029_887-123291-0019_2836-5355-0002,1841.0,F,887.0,F,2836.0,F
1455-138263-0017_2289-152257-0002_7859-102519-0033,1455.0,M,2289.0,M,7859.0,F
6454-107462-0003_2002-139469-0104_8123-275193-0023,6454.0,M,2002.0,M,8123.0,F
7447-91187-0043_3235-28433-0006_229-130880-0042,7447.0,M,3235.0,F,229.0,M
1334-135589-0085_7859-102519-0043_8770-295465-0035,1334.0,M,7859.0,F,8770.0,M
7511-102420-0005_1263-138246-0034_4397-15668-0037,7511.0,F,1263.0,F,4397.0,M
7302-86815-0005_2159-179154-0038_4051-11218-0039,7302.0,F,2159.0,M,4051.0,F
481-123720-0059_1867-148436-0045_83-9960-0027,481.0,M,1867.0,M,83.0,F
2817-142380-0021_3830-12530-0041_7226-86964-0011,2817.0,F,3830.0,M,7226.0,M
5192-19396-0012_7059-77897-0005_3879-174923-0062,5192.0,M,7059.0,F,3879.0,F
289-121665-0001_3242-67153-0023_4088-158077-0023,289.0,F,3242.0,M,4088.0,F
8580-287363-0005_3168-173564-0003_87-121553-0032,8580.0,M,3168.0,M,87.0,F
446-123501-0056_8014-112602-0012_233-155990-0024,446.0,M,8014.0,F,233.0,M
7447-91187-0058_89-219-0009_5104-33407-0046,7447.0,M,89.0,F,5104.0,M
8063-274112-0035_201-127786-0065_3235-28433-0035,8063.0,M,201.0,M,3235.0,F
6529-62556-0034_3947-13260-0022_8580-287364-0004,6529.0,M,3947.0,F,8580.0,M
87-121553-0029_8838-298546-0028_5456-62043-0008,87.0,F,8838.0,M,5456.0,M
2384-152900-0036_2836-5355-0023_730-358-0050,2384.0,M,2836.0,F,730.0,F
3259-158083-0123_2182-150130-0035_5789-70653-0030,3259.0,F,2182.0,F,5789.0,F
1992-141719-0039_1578-140049-0022_3374-298032-0036,1992.0,F,1578.0,F,3374.0,M
7402-90848-0061_2182-181183-0012_4160-11549-0009,7402.0,M,2182.0,F,4160.0,F
6019-3185-0017_7794-295948-0022_8014-112602-0004,6019.0,M,7794.0,F,8014.0,F
7794-295948-0021_89-219-0059_7367-86737-0115,7794.0,F,89.0,F,7367.0,M
289-121652-0001_250-142286-0019_226-131533-0023,289.0,F,250.0,F,226.0,F
2817-142380-0010_6415-111615-0018_27-124992-0044,2817.0,F,6415.0,F,27.0,M
1034-121119-0093_1963-142776-0013_311-124404-0031,1034.0,M,1963.0,F,311.0,M
5867-48852-0036_6385-34669-0019_4441-76262-0019,5867.0,F,6385.0,F,4441.0,M
5049-25947-0021_1624-142933-0019_103-1241-0011,5049.0,M,1624.0,M,103.0,F
2843-152918-0093_163-122947-0093_2989-138028-0071,2843.0,M,163.0,M,2989.0,F
4813-248638-0051_2436-2481-0013_426-122822-0011,4813.0,M,2436.0,M,426.0,F
198-126831-0034_311-124404-0057_2691-156755-0019,198.0,F,311.0,M,2691.0,F
3879-173592-0024_1334-135589-0044_7635-105409-0019,3879.0,F,1334.0,M,7635.0,F
7800-283478-0018_7402-59171-0009_1970-26100-0002,7800.0,F,7402.0,M,1970.0,F
6147-34607-0014_163-122947-0082_200-124139-0015,6147.0,F,163.0,M,200.0,F
1737-148989-0032_6836-61803-0042_4481-17499-0014,1737.0,F,6836.0,M,4481.0,F
6529-62556-0045_5867-48852-0096_7264-92310-0024,6529.0,M,5867.0,F,7264.0,M
6181-216552-0091_226-122538-0011_3240-131231-0053,6181.0,M,226.0,F,3240.0,M
1898-145715-0038_2182-150130-0026_118-47824-0013,1898.0,F,2182.0,F,118.0,M
200-126784-0007_669-129061-0062_5322-7680-0018,200.0,F,669.0,F,5322.0,M
1116-132847-0001_89-219-0021_103-1240-0039,1116.0,F,89.0,F,103.0,F
2384-152900-0045_8014-112586-0003_211-122442-0072,2384.0,M,8014.0,F,211.0,F
1841-150351-0008_412-126975-0058_4267-78186-0029,1841.0,F,412.0,M,4267.0,M
5104-33406-0004_1455-134435-0071_8609-262281-0027,5104.0,M,1455.0,M,8609.0,M
103-1241-0029_3526-175658-0026_2518-154825-0055,103.0,F,3526.0,F,2518.0,M
60-121082-0053_8063-274115-0002_8629-261140-0017,60.0,M,8063.0,M,8629.0,M
298-126791-0052_7264-92310-0006_1723-141149-0067,298.0,F,7264.0,M,1723.0,M
4397-15666-0001_328-129766-0057_196-122159-0018,4397.0,M,328.0,F,196.0,M
8838-298545-0024_233-134440-0057_6454-120342-0020,8838.0,M,233.0,M,6454.0,M
332-128985-0082_5104-33406-0036_6415-116629-0009,332.0,M,5104.0,M,6415.0,F
1502-122619-0035_4441-76262-0024_3983-5331-0013,1502.0,F,4441.0,M,3983.0,F
441-128982-0008_3214-167602-0011_7505-258964-0047,441.0,F,3214.0,M,7505.0,M
3699-175950-0022_7367-86737-0024_2002-139469-0046,3699.0,M,7367.0,M,2002.0,M
6181-216552-0083_8770-295465-0036_3486-166446-0008,6181.0,M,8770.0,M,3486.0,M
4788-91208-0006_3526-175658-0028_198-129977-0000,4788.0,M,3526.0,F,198.0,F
3830-12531-0011_4195-17507-0012_8051-118101-0037,3830.0,M,4195.0,F,8051.0,F
2514-149482-0106_2436-2481-0025_5867-48852-0108,2514.0,M,2436.0,M,5867.0,F
8051-295385-0010_1098-133695-0038_3830-12530-0015,8051.0,F,1098.0,F,3830.0,M
5750-35690-0018_1624-142933-0044_3240-131231-0056,5750.0,M,1624.0,M,3240.0,M
3436-172162-0013_1898-145715-0050_118-47824-0077,3436.0,M,1898.0,F,118.0,M
27-124992-0054_1737-142397-0028_6531-61334-0012,27.0,M,1737.0,F,6531.0,F
1246-135815-0007_2817-142371-0011_3112-9555-0053,1246.0,F,2817.0,F,3112.0,F
211-122425-0033_696-93314-0031_298-126791-0042,211.0,F,696.0,F,298.0,F
328-129766-0081_8468-286673-0018_887-123291-0005,328.0,F,8468.0,F,887.0,F
1088-134315-0019_1970-28415-0028_6476-57446-0022,1088.0,F,1970.0,F,6476.0,F
6078-54013-0076_328-129766-0079_1069-133699-0047,6078.0,F,328.0,F,1069.0,F
4195-186237-0025_2416-152139-0070_5022-29405-0016,4195.0,F,2416.0,F,5022.0,F
6476-57446-0043_5808-48608-0000_1723-141149-0002,6476.0,F,5808.0,M,1723.0,M
78-369-0061_1183-133256-0023_3857-182315-0030,78.0,M,1183.0,F,3857.0,M
150-132655-0018_8108-274318-0039_4214-7146-0041,150.0,F,8108.0,M,4214.0,F
7367-86737-0019_2764-36616-0037_2391-145015-0051,7367.0,M,2764.0,F,2391.0,F
19-198-0022_4406-16883-0044_8468-294887-0019,19.0,F,4406.0,M,8468.0,F
1963-142776-0024_8975-270782-0051_6272-70191-0014,1963.0,F,8975.0,F,6272.0,F
254-27760-0013_233-155990-0002_7067-76048-0055,254.0,M,233.0,M,7067.0,M
7078-271888-0113_4406-16882-0045_83-3054-0007,7078.0,F,4406.0,M,83.0,F
7794-295955-0018_2159-179157-0015_233-134440-0002,7794.0,F,2159.0,M,233.0,M
27-123349-0000_8609-262281-0022_5463-39174-0037,27.0,M,8609.0,M,5463.0,M
2436-2481-0032_229-130880-0076_2182-150130-0019,2436.0,M,229.0,M,2182.0,F
445-123857-0013_6272-70191-0025_625-132118-0012,445.0,M,6272.0,F,625.0,M
8108-274318-0041_6272-70168-0030_8580-287363-0008,8108.0,M,6272.0,F,8580.0,M
6367-65536-0069_3486-166424-0026_229-130880-0009,6367.0,M,3486.0,M,229.0,M
87-121553-0034_1183-128659-0003_7302-86814-0041,87.0,F,1183.0,F,7302.0,F
201-127786-0055_2514-149482-0016_196-122159-0021,201.0,M,2514.0,M,196.0,M
3879-174923-0010_27-123349-0024_7078-271888-0011,3879.0,F,27.0,M,7078.0,F
887-123289-0017_1553-140048-0045_60-121082-0026,887.0,F,1553.0,F,60.0,M
1088-134315-0005_5750-100289-0001_118-121721-0024,1088.0,F,5750.0,M,118.0,M
7190-90543-0006_8108-274318-0025_8468-294887-0024,7190.0,M,8108.0,M,8468.0,F
6476-57446-0087_8629-261140-0020_3374-298026-0043,6476.0,F,8629.0,M,3374.0,M
1363-135842-0031_5789-70653-0006_5393-19219-0020,1363.0,F,5789.0,F,5393.0,F
8095-274348-0002_8629-261139-0059_150-126107-0028,8095.0,M,8629.0,M,150.0,F
5652-39938-0059_83-9960-0004_3982-182255-0032,5652.0,F,83.0,F,3982.0,F
7402-59171-0048_8838-298546-0049_1455-134435-0000,7402.0,M,8838.0,M,1455.0,M
8629-261140-0036_4830-25898-0035_4441-76262-0000,8629.0,M,4830.0,M,4441.0,M
26-495-0065_7264-92310-0008_3879-174923-0014,26.0,M,7264.0,M,3879.0,F
78-368-0022_8770-295465-0008_8975-270782-0108,78.0,M,8770.0,M,8975.0,F
3242-67153-0008_1841-159771-0002_887-123289-0008,3242.0,M,1841.0,F,887.0,F
3168-173564-0031_4406-16882-0053_3240-131231-0066,3168.0,M,4406.0,M,3240.0,M
887-123291-0040_3440-171009-0024_1363-139304-0007,887.0,F,3440.0,F,1363.0,F
8226-274371-0034_4788-94904-0018_2092-145706-0066,8226.0,M,4788.0,M,2092.0,F
7367-86737-0102_7178-34644-0010_6385-34669-0000,7367.0,M,7178.0,F,6385.0,F
8630-305213-0053_7067-76048-0024_5703-47198-0032,8630.0,M,7067.0,M,5703.0,M
7367-86737-0075_8063-274115-0030_5463-39174-0028,7367.0,M,8063.0,M,5463.0,M
40-222-0050_2817-142371-0052_3374-298026-0015,40.0,F,2817.0,F,3374.0,M
8312-279790-0018_8629-261139-0028_39-121915-0015,8312.0,F,8629.0,M,39.0,F
4859-29340-0024_7447-91187-0035_5022-29405-0012,4859.0,M,7447.0,M,5022.0,F
8797-294123-0088_5778-12761-0008_2391-145015-0035,8797.0,M,5778.0,F,2391.0,F
3440-171006-0000_8468-294887-0017_1841-159771-0035,3440.0,F,8468.0,F,1841.0,F
8088-284756-0076_3857-180923-0001_83-11691-0045,8088.0,M,3857.0,M,83.0,F
1723-141149-0024_3168-173565-0052_8312-279791-0015,1723.0,M,3168.0,M,8312.0,F
4830-25904-0005_3983-5371-0038_7635-105409-0033,4830.0,M,3983.0,F,7635.0,F
911-130578-0013_1926-147987-0012_27-124992-0068,911.0,M,1926.0,F,27.0,M
7794-295947-0023_2764-36619-0021_426-122819-0011,7794.0,F,2764.0,F,426.0,F
89-219-0057_4088-158077-0027_8324-286682-0006,89.0,F,4088.0,F,8324.0,F
83-9960-0036_696-92939-0018_8465-246940-0016,83.0,F,696.0,F,8465.0,F
8468-295198-0027_460-172359-0017_8324-286682-0024,8468.0,F,460.0,M,8324.0,F
6000-86686-0013_2989-138028-0049_4267-72637-0028,6000.0,F,2989.0,F,4267.0,M
5463-39173-0011_4397-15666-0013_5750-100289-0045,5463.0,M,4397.0,M,5750.0,M
412-126975-0091_7067-76047-0011_7511-102420-0049,412.0,M,7067.0,M,7511.0,F
2989-138035-0071_3374-298032-0042_125-121124-0027,2989.0,F,3374.0,M,125.0,F
1116-132851-0020_78-368-0021_481-123720-0083,1116.0,F,78.0,M,481.0,M
4160-11550-0027_2910-131096-0041_7067-76047-0049,4160.0,F,2910.0,F,7067.0,M
1970-26100-0034_1447-130550-0014_669-129074-0018,1970.0,F,1447.0,F,669.0,F
32-4137-0020_248-130697-0004_298-126790-0015,32.0,F,248.0,F,298.0,F
1737-148989-0035_2514-149482-0028_1578-140045-0014,1737.0,F,2514.0,M,1578.0,F
125-121124-0003_2436-2476-0002_5339-14133-0050,125.0,F,2436.0,M,5339.0,F
7800-283493-0024_248-130644-0028_4051-11218-0037,7800.0,F,248.0,F,4051.0,F
307-127539-0023_200-124139-0022_7302-86815-0040,307.0,M,200.0,F,7302.0,F
2514-149482-0054_8324-286681-0022_2952-410-0003,2514.0,M,8324.0,F,2952.0,M
7505-258958-0008_26-495-0010_2289-152253-0007,7505.0,M,26.0,M,2289.0,M
150-126107-0027_3112-9555-0018_2416-152139-0069,150.0,F,3112.0,F,2416.0,F
233-134440-0034_6415-100596-0025_8468-294887-0030,233.0,M,6415.0,F,8468.0,F
7059-77900-0019_6272-70168-0019_8419-286676-0025,7059.0,F,6272.0,F,8419.0,M
